"","StartDate","EndDate","IPAddress","Duration__in_seconds_","RecordedDate","ResponseId","LocationLatitude","LocationLongitude","UserLanguage","interviewer_id","study_area_sa","test_survey","surv_taker","quota_age_","mip_economic","mip_housing","mip_inequality_discrim","mip_healthcare","mip_roads","mip_safety_crime","mip_air_poll","mip_corruption","mip_electricity","mip_clean_water","mip_other","mip_other_TEXT","informed_perception","perception_current","perception_past","perception_spatial","source_percept_alt_transport","source_percept_alt_factories","source_percept_alt_power_plants","source_percept_alt_hh_heating_cooking","source_percept_alt_waste_burning","source_percept_alt_agriculture","source_percept_alt_natural","source_percept_alt_construction","source_percept_alt_other","source_percept_alt_other_TEXT","source_territory","concern_gen","concern_second_perso","concern_second_gov","dust_area","dust_windy_2","dust_windy_3","dust_windy_4","dust_windy_5","dust_eyes","dust_colour_1","dust_colour_2","dust_colour_3","dust_colour_4","dust_colour_5","dust_colour_6","dust_colour_7","dust_colour_8","dust_colour_7_TEXT","attn_check_pt","vehicle_own","vehicle_type_car","vehicle_type_truck","vehicle_type_motorbike","vehicle_type__98","vehicle_age_","behaviour_intention","behaviour_lack_contr","behavior_avoidance","behavior_measure_cover","behavior_measure_mask","behavior_measure_air_purifier","behavior_measure_less_outside","behavior_measure_other","behavior_measure_none","behavior_measure_other_TEXT","behavior_nonprotect_cost","behavior_nonprotect_ineffective","behavior_nonprotect_inconvenient","behavior_nonprotect_gov_job","behavior_nonprotect_other","behavior_nonprotect_none","behavior_nonprotect_dont_know","behavior_nonprotect_other_TEXT","policy_responsi_sele_citizens","policy_responsi_sele_loc_gov","policy_responsi_sele_nat_gov","policy_responsi_sele_business","policy_responsi_sele_experts","policy_responsi_sele_io","policy_responsi_sele_other","policy_responsi_sele_other_TEXT","policy_efforts_citizens","policy_efforts_loc_gov","policy_efforts_business","source_priority_alt_transport","source_priority_alt_factories","source_priority_alt_power_plants","source_priority_alt_hh_heating_cooking","source_priority_alt_waste_burning","source_priority_alt_agriculture","source_priority_alt_natural","source_priority_alt_construction","source_priority_alt_other","source_priority_alt_other_TEXT","governm_prio_wealth","trust_loc_gov","trust_nat_gov","trust_bus_ind","trust_citizens","trust_experts","trust_ios","trust_ranking","trust_ranking_slider","trust_city_cap","trust_city_commit","trust_city_citizen","gen_social_trust","policy_pref_info","policy_pref_electrif","policy_pref_pubtrans","policy_pref_waste","policy_pref_industry","policy_pref_veh_ban","attn_check_other","timer_video1_First_Click","timer_video1_Last_Click","timer_video1_Page_Submit","timer_video1_Click_Count","timer_video2__First_Click","timer_video2__Last_Click","timer_video2__Page_Submit","timer_video2__Click_Count","timer_video3__First_Click","timer_video3__Last_Click","timer_video3__Page_Submit","timer_video3__Click_Count","timer_video4_First_Click","timer_video4_Last_Click","timer_video4_Page_Submit","timer_video4_Click_Count","pre_treat_trust","intro_trust_cost_ti_First_Click","intro_trust_cost_ti_Last_Click","intro_trust_cost_ti_Page_Submit","intro_trust_cost_ti_Click_Count","trust_support_base","ti_intro_trust_acto_First_Click","ti_intro_trust_acto_Last_Click","ti_intro_trust_acto_Page_Submit","ti_intro_trust_acto_Click_Count","ti_intro_trust_what_First_Click","ti_intro_trust_what_Last_Click","ti_intro_trust_what_Page_Submit","ti_intro_trust_what_Click_Count","ti_intro_trust_exp_First_Click","ti_intro_trust_exp_Last_Click","ti_intro_trust_exp_Page_Submit","ti_intro_trust_exp_Click_Count","lgov_support","ti_lgov_support_First_Click","ti_lgov_support_Last_Click","ti_lgov_support_Page_Submit","ti_lgov_support_Click_Count","lgov_implementation","lgov_fairness","lgov_coordination","lgov_accountability","bigco_support","ti_bigco_support_First_Click","ti_bigco_support_Last_Click","ti_bigco_support_Page_Submit","ti_bigco_support_Click_Count","bigco_implementation","bigco_fairness","bigco_coordination","bigco_accountability","smallco_support","ti_smallco_support_First_Click","ti_smallco_support_Last_Click","ti_smallco_support_Page_Submit","ti_smallco_support_Click_Count","smallco_implement","smallco_fairness","smallco_coordination","smallco_accountab","manipul_check_trust","follow_up_probe_break_promises","follow_up_probe_capacity","follow_up_probe_not_willing","follow_up_probe_compliance","trust_traitor","trust_bad_compromise","trust_actor_reward_loc_gov","trust_actor_reward_experts","trust_actor_reward_ios","trust_actor_reward_citizens","trust_actor_reward_business","trust_actor_reward_none","trust_actor_punish_loc_gov","trust_actor_punish_experts","trust_actor_punish_ios","trust_actor_punish_citizens","trust_actor_punish_business","trust_actor_punish_none","fuelstd_text_ti_First_Click","fuelstd_text_ti_Last_Click","fuelstd_text_ti_Page_Submit","fuelstd_text_ti_Click_Count","fuelstd_supp_post","fuelstd_imp_econ_pos_1","fuelstd_imp_env_post_1","fuelstd_imp_hlt_post_1","fuelstd_imp_cost_pos","fuelstd_imp_fair_pos","fuelstd_imp_poll_pos","AM_Knowlg_1","AM_Freq","AM_Perc","AM_priority_exposure","AM_priority_source_1","AM_priority_source_2","AM_priority_source_3","AM_priority_source_4","AM_priority_source_5","AM_GovAction_S1_1","AM_GovAction_S2_1","AM_GovAction_S3_1","AM_GovAction_S4_1","AM_GovAction_S5_1","AM_GovAction_S6_1","AM_GovAction_S7_1","AM_effect1_1","AM_effect2_1","AM_effect3_1","AM_effect4_1","AM_effect5_1","vote_prev","vote_prev_party_ZA","vote_prev_party_ZA_9_TEXT","vote_curr_party_ZA","vote_curr_party_ZA_9_TEXT","envir_tradeoff","quota_gender.0","quota_education","hh_inc_ZA","hh_ppl","employ","gen_hlth","pt_usage","years_resid","hours_inside","cook_fuel_lpg","cook_fuel_paraffin","cook_fuel_oil","cook_fuel_propane","cook_fuel_coal","cook_fuel_wood","cook_fuel_dung","cook_fuel_electricity","cook_fuel_nat_gas","cook_fuel_other","cook_fuel__98","cook_fuel_other_TEXT","cook_doors","heat_fuel_lpg","heat_fuel_paraffin","heat_fuel_oil","heat_fuel_propane","heat_fuel_coal","heat_fuel_wood","heat_fuel_dung","heat_fuel_electricity","heat_fuel_nat_gas","heat_fuel_other","heat_fuel__98","heat_fuel_other_TEXT","hh_waste_service_private","hh_waste_service_gov","hh_waste_service_landfill","hh_waste_service_burn","hh_waste__99","hh_waste__98","smoking","lang_ZA_zulu","lang_ZA_sesotho","lang_ZA_afrikaans","lang_ZA_english","lang_ZA_setswana","lang_ZA_xitsonga","lang_ZA_sepedi","lang_ZA_other","lang_ZA_other_TEXT","difficulty_1","comments","testing_JHB","date_survey","short_online","slider","surv_city","display","RespID","video","MAP_API_KEY","map_location","map_coordinates","trust_actors_treat_assign","end_flag","date","video_understand","potential_drop"
"302","2025-01-18 01:49:39","2025-01-18 02:26:01","206.0.75.15",2181,"2025-01-18 06:32:46","R_9JYBIBDkllTJELE",-26.3860122155712,27.8936049122942,"EN",7,96,2,2,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,"",1,2,2,2,1,NA,NA,NA,1,NA,1,NA,NA,"",2,2,1,1,3,1,1,1,NA,3,NA,NA,NA,1,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,4,4,4,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,"",5,4,1,3,4,4,2,NA,3,NA,NA,NA,4,5,5,2,5,5,1,NA,4.858,4.858,51.402,1,32.401,104.129,106.864,3,57.483,102.416,106.372,3,28.457,29.818,36.1,2,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2.169,27.497,28.429,6,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.201,17.029,17.601,5,4,2,4,1,1,NA,NA,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,3,5,1,4,1,2,1,2,5,1,3,2,4,5,2,2,1,4,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,2,2,4,2,5,2,3,4,19,20,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,"",5,"None","on",NA,NA,"on","joh_person",NA,"19GGC","yes","",NA,NA,"local_gov_small_coalition","complete","2025-01-18",5,0
"303","2025-01-18 02:26:31","2025-01-18 03:16:54","206.0.75.15",3022,"2025-01-18 06:32:49","R_kzdHMAq2euWjLxJ",-26.3817991384831,27.8900316133544,"EN",19,96,2,1,2,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,"",2,2,2,3,NA,1,NA,NA,1,NA,1,NA,NA,"",2,2,1,2,2,NA,NA,NA,1,3,NA,NA,1,NA,NA,NA,NA,NA,"",1,1,1,NA,NA,NA,6,4,4,3,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,"",3,3,4,4,4,4,3,NA,2,NA,NA,NA,4,3,2,3,5,5,4,NA,0,0,55.201,0,0,0,64.12,0,0,0,62.694,0,0,0,28.746,0,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9.45,38.635,39.23,4,4,4,2,2,5,17.601,20.219,20.742,4,5,5,4,3,2,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-2,-2,0,5,1,2,3,2,1,1,4,2,5,1,3,5,2,2,2,3,NA,4,4,5,4,5,4,NA,NA,NA,NA,NA,2,2,5,3,5,3,3,1,15,12,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"",4,"More awareness about Air Pollution please","on",NA,NA,"on","joh_person",NA,"PL0X8","yes","",NA,NA,"small_coalition_big_coalition","complete","2025-01-18",5,0
"304","2025-01-18 03:17:27","2025-01-18 03:51:55","206.0.75.15",2068,"2025-01-18 06:32:52","R_kikvaXCa3pvpte3",NA,NA,"EN",7,96,2,2,1,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,"",2,1,1,4,1,1,NA,NA,NA,NA,1,NA,NA,"",2,3,2,2,4,1,1,1,NA,3,NA,NA,1,1,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,2,5,5,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,"",5,2,2,1,2,2,4,NA,2,NA,NA,NA,4,5,5,5,5,5,5,NA,0,0,32.043,0,0,0,48.701,0,0,0,65.35,0,14.658,27.423,40.656,3,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4.77,19.235,19.974,3,2,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.708,9.873,10.694,3,5,4,5,5,1,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3,3,4,5,5,2,1,3,1,5,2,3,4,1,5,5,5,3,5,5,3,4,3,4,5,3,NA,NA,NA,NA,NA,2,2,4,3,9,3,3,4,22,8,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,"",5,"None","on",NA,NA,"on","joh_person",NA,"G6L4G","yes","",NA,NA,"local_gov_small_coalition","complete","2025-01-18",5,0
"305","2025-01-18 05:32:17","2025-01-18 06:16:11","206.0.75.15",2633,"2025-01-18 06:32:58","R_f1iNHmPh7YHHu9R",-26.3823587014005,27.8903775412866,"EN",19,96,2,2,4,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,"",1,4,3,4,NA,NA,NA,1,1,NA,1,NA,NA,"",2,2,1,1,2,1,1,1,NA,3,NA,NA,1,NA,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,5,2,4,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,"",4,3,3,4,4,4,4,NA,4,NA,NA,NA,1,3,2,5,5,4,5,NA,6.479,6.479,64.043,1,57.081,58.018,59.962,2,2.139,54.763,69.699,3,2.176,160.445,165.858,11,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.986,18.88,21.923,10,5,4,4,5,4,0.893,28.926,30.4,10,4,4,4,4,1,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,3,4,3,5,1,2,3,2,4,2,1,5,3,5,5,4,4,5,5,5,5,5,3,5,5,NA,NA,NA,NA,NA,1,1,5,5,4,1,5,4,8,18,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,"",5,"This was a good and interesting survey","on",NA,NA,"on","joh_person",NA,"T8GY8","yes","",NA,NA,"small_coalition_big_coalition","complete","2025-01-18",5,0
"306","2025-01-18 06:16:12","2025-01-18 06:48:39","206.0.75.15",1947,"2025-01-18 06:33:01","R_a6zjxKauYXUkJq2",NA,NA,"EN",7,96,2,1,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,"",1,3,4,2,NA,NA,NA,NA,1,1,1,NA,NA,"",2,3,3,2,2,NA,NA,1,NA,3,NA,NA,1,NA,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,5,5,5,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,"",5,5,5,2,4,5,5,NA,2,NA,NA,NA,3,5,5,4,5,5,5,NA,0,0,38.745,0,0,0,48.217,0,0,0,56.925,0,0,0,28.044,0,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29.239,29.969,30.514,2,3,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9.53,17.158,17.838,2,4,4,4,4,3,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,-2,-2,5,5,2,5,3,2,2,4,2,1,5,3,3,3,5,1,1,5,2,4,3,4,5,4,NA,NA,NA,NA,NA,1,2,4,7,6,2,5,4,19,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,"",4,"","on",NA,NA,"on","joh_person",NA,"PAY1T","yes","",NA,NA,"local_gov_small_coalition","complete","2025-01-18",4,0
"307","2025-01-18 01:27:21","2025-01-18 02:29:51","206.0.75.15",3750,"2025-01-18 06:41:32","R_ai6ltqK9v660XvW",-26.3854906444647,27.8864226063126,"EN",13,96,2,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,"",4,1,4,4,NA,NA,1,1,1,NA,NA,NA,NA,"",2,3,1,2,2,1,1,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,5,1,3,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,"",3,5,5,5,1,4,2,NA,1,NA,NA,NA,2,5,3,3,5,3,5,NA,0,0,36.532,0,5.709,47.701,48.79,3,0,0,55.618,0,0,0,26.659,0,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.964,32.262,32.833,8,5,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2.265,23.404,24.389,5,4,5,5,5,3,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,3,5,3,5,5,2,3,1,3,4,1,5,2,5,3,5,1,1,5,3,5,5,1,5,5,NA,NA,NA,NA,NA,1,1,5,1,4,3,5,4,23,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,1,NA,"",4,"The survey is good and it makes us aware of air pollution.","on",NA,NA,"on","joh_person",NA,"9M9SD","yes","",NA,NA,"local_gov_small_coalition","complete","2025-01-18",5,0
"308","2025-01-18 02:38:06","2025-01-18 03:12:43","206.0.75.15",2076,"2025-01-18 06:41:36","R_907q8VMLUYDHRAF",-26.3840342113245,27.8938596064048,"EN",5,96,2,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,"",4,2,2,3,1,NA,NA,NA,1,NA,1,NA,NA,"",2,3,1,2,4,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,"",1,1,1,NA,NA,NA,3,3,4,2,1,1,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,"",4,4,2,4,4,4,4,NA,4,NA,NA,NA,NA,4,4,2,5,5,2,NA,0,0,44.974,0,0,0,50.219,0,0,0,57.496,0,0,0,30.429,0,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16.716,27.219,28.648,5,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,22.893,28.095,28.501,4,5,5,5,5,1,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-1,2,2,5,5,5,NA,2,1,2,5,3,1,4,2,4,4,2,4,3,4,4,4,4,2,4,4,NA,NA,NA,NA,NA,1,1,5,-99,4,1,3,4,5,8,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,"",4,"","on",NA,NA,"on","joh_person",NA,"2JGD7","yes","",NA,NA,"local_gov_small_coalition","complete","2025-01-18",4,0
"309","2025-01-18 05:49:10","2025-01-18 06:37:19","206.0.75.15",2888,"2025-01-18 06:41:40","R_f7LWwQVIvWoZSwP",-26.3887746825384,27.896472405125,"EN",5,96,2,2,4,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,"",2,1,5,3,1,NA,NA,NA,1,NA,1,NA,NA,"",1,4,4,1,4,NA,NA,1,NA,4,1,NA,NA,NA,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,5,5,5,1,1,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,"",5,4,4,5,4,5,4,NA,1,NA,NA,NA,4,4,5,5,4,5,5,NA,2.019,2.019,43.395,1,0,0,72.553,0,0,0,77.654,0,0,0,29.027,0,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2.332,34.036,34.463,3,4,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.271,45.6,46.1,10,5,4,5,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,3,4,1,2,1,1,2,1,3,2,1,5,4,5,5,5,1,1,5,5,4,4,4,5,5,NA,NA,NA,NA,NA,1,2,2,-98,8,-98,2,0,20,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",3,"No comment","on",NA,NA,"on","joh_person",NA,"SIT5S","yes","",NA,NA,"local_gov_small_coalition","complete","2025-01-18",4,0
"310","2025-01-18 01:29:30","2025-01-18 01:54:58","206.0.75.15",1528,"2025-01-18 06:41:44","R_3yevEcewCShxRtS",-26.3820898370654,27.8958048551293,"EN",21,96,2,2,2,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,"",1,2,3,4,NA,NA,NA,1,1,NA,1,NA,NA,"",3,4,2,1,4,NA,1,1,NA,5,NA,NA,1,NA,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,4,2,2,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,"",5,1,1,1,5,1,2,NA,4,NA,NA,NA,1,5,2,2,5,5,5,NA,2.466,20.423,20.796,28,1.275,19.779,23.7,34,0.666,19.647,21.138,23,0.741,20.273,20.625,17,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2.225,7.822,8.136,10,4,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.671,7.62,8.128,14,4,5,5,4,1,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,2,3,2,2,5,1,1,3,1,1,3,4,2,5,5,2,1,1,2,5,2,5,4,4,4,4,NA,NA,NA,NA,NA,2,2,3,7,8,1,3,5,7,12,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,"",4,"","on",NA,NA,"on","joh_person",NA,"RO9PF","yes","",NA,NA,"local_gov_small_coalition","complete","2025-01-18",4,0
"311","2025-01-18 01:55:00","2025-01-18 02:31:06","206.0.75.15",2165,"2025-01-18 06:41:47","R_9o50qdrnyKmKwuN",NA,NA,"EN",27,96,2,2,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"",4,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,"",3,4,1,1,2,NA,1,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,"",2,2,NA,NA,NA,NA,NA,5,1,5,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,"",5,1,4,1,5,5,1,NA,2,NA,NA,NA,5,5,1,1,5,5,1,NA,1.137,18.171,20.75,30,1.188,18.007,67.464,3,9.349,20.097,21.642,11,1.278,20.368,21.099,13,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.897,7.754,8.543,12,4,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.683,7.405,7.988,5,5,4,4,4,1,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,-3,5,5,5,1,2,3,1,5,1,4,3,2,5,1,1,1,5,5,1,NA,4,2,5,4,NA,NA,NA,NA,NA,1,1,3,5,7,2,2,1,5,15,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,1,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,"",5,"","on",NA,NA,"on","joh_person",NA,"B5MS9","yes","",NA,NA,"local_gov_small_coalition","complete","2025-01-18",5,0
"312","2025-01-18 02:31:13","2025-01-18 02:59:07","206.0.75.15",1674,"2025-01-18 06:41:50","R_1F2Q4eKsodvrYHW",NA,NA,"EN",27,96,2,2,3,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,"",1,2,2,2,1,1,NA,NA,NA,NA,NA,1,NA,"",2,4,2,1,2,NA,1,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,"",1,1,1,NA,NA,NA,20,4,4,4,1,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,"",5,2,2,2,5,5,2,NA,2,NA,NA,NA,1,4,2,4,2,4,4,NA,7.309,17.29,21.115,13,7.16,18.344,22.3,6,0,0,20.728,0,3.97,18.262,20.755,4,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.913,7.361,7.7,7,5,5,4,4,4,0.865,7.488,7.7,3,4,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,3,5,1,4,4,1,2,1,3,1,2,4,5,5,5,4,1,1,5,5,2,5,2,5,4,NA,NA,NA,NA,NA,1,1,3,2,6,3,5,2,22,12,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,"",4,"","on",NA,NA,"on","joh_person",NA,"PCSA3","yes","",NA,NA,"local_gov_big_coalition","complete","2025-01-18",5,0
